-56,66,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,79,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,66,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,79,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,79,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,66,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,66,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,66,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,66,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,66,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,66,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,79,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,66,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,79,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-54,67,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,64,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,78,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-52,66,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,79,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,78,XmpDP18jsJ01Wg/GQhpYC02LWl8=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,66,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,64,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,79,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-54,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-52,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,67,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-53,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-56,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,67,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,64,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-55,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-55,67,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,67,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,64,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,78,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-52,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-55,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-53,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-54,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-56,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,64,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-56,67,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,77,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-52,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-52,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-56,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-55,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-56,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-53,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-54,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,64,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,67,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-55,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-54,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-53,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,76,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-53,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-52,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-53,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-54,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,66,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-55,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-56,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,64,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,64,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-52,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-54,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,67,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,74,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,74,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,74,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,75,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-54,74,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-52,74,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-53,74,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,68,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-56,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-55,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-54,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,67,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,64,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-53,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-52,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,69,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-56,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,67,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-55,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-56,64,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-54,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-53,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-52,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,70,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-60,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-58,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-56,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,67,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-55,64,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-54,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-55,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-53,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-52,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-51,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-49,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-50,71,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-57,65,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-64,72,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-63,72,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-62,72,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-61,72,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
-59,72,vKTVHuDYxr9/CrTq3Sy7cS9zY2Q=,Qu9qfeJNiqZQHgWwtM9QGtkv9Vo=
